stationName,about,hasEscalator,hasLift,hasTravelator,transfer,lineAbout,lineID,lineName,routeService
Plaza de Castilla,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Plaza_Castilla.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Plaza de Castilla,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Plaza_Castilla.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Plaza de Castilla,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Plaza_Castilla.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Hospital de Móstoles,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/HopitalMostoles.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Begoña,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Begona.html,TRUE,FALSE,TRUE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Islas Filipinas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/IslasFilipinas.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Abrantes,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Abrantes.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea11.html,N36bd200a9b0e4765a60f1267d5659fbe,Línea 11,https://www.metromadrid.es/es/index.html
Portazgo,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Portazgo.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Banco de España,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/BancoEspana.html,FALSE,FALSE,FALSE, Autobus al Aeropuerto,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Canal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Canal.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Canal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Canal.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Atocha Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AtochaRenfe.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
El Capricho,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ElCapricho.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Ascao,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Ascao.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Villaverde Alto,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/VillaverdeAlto.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea03.html,N96d2a943dda34a06938ac20e55e8a7d1,Línea 3,https://www.metromadrid.es/es/index.html
Avenida de la Ilustración,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AvdaIlustracion.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Las Musas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LasMusas.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Pradillo,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Pradillo.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Colombia,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Colombia.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Colombia,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Colombia.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea08.html,N78f7cccebb9c428182d5b88f37eb03a3,Línea 8,https://www.metromadrid.es/es/index.html
Aeropuerto T4,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AeropuertoT4.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea08.html,N78f7cccebb9c428182d5b88f37eb03a3,Línea 8,https://www.metromadrid.es/es/index.html
La Latina,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LaLatina.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Estrecho,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Estrecho.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Leganés Central,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LeganesCentral.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Parque Oeste,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ParqueOeste.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Ciudad Lineal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CiudadLineal.html,FALSE,FALSE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Barrio del Puerto,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/BarrioPuerto.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Las Suertes,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LasSuertes.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Las Rosas,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/LasRosas.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Universidad Rey Juan Carlos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/UniversidadReyJuanCarlos.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Álvarez de Villaamil,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AlvarezVillaamil.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero01.html,N4cb815f8049449fe85693eff2b8ae520,ML1,https://www.metromadrid.es/es/index.html
Alsacia,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Alsacia.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Vista Alegre,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/VistaAlegre.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Juan de la Cierva,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/JuanCierva.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Vodafone Sol,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Sol.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea03.html,N96d2a943dda34a06938ac20e55e8a7d1,Línea 3,https://www.metromadrid.es/es/index.html
Vodafone Sol,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Sol.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Vodafone Sol,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Sol.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Parque Lisboa,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ParqueLisboa.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Sierra de Guadalupe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SierraGuadalupe.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Valdezarza,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Valdezarza.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Rivas Futura,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Rivas_Futura.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Coslada Central,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CosladaCentral.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Hospital de Fuenlabrada,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/HospitalFuenlabrada.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Colonia Jardín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ColoniaJardin.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Colonia Jardín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ColoniaJardin.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero03.html,Nc5a7614f32364978be4e8b2c3497231f,ML3,https://www.metromadrid.es/es/index.html
Colonia Jardín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ColoniaJardin.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero02.html,Neb13dbe59034491cbf07a2a8624259e5,ML2,https://www.metromadrid.es/es/index.html
Lacoma,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Lacoma.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
Hospital Infanta Sofía,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/HopitalInfantaSofia.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Antón Martín,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AntonMartin.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Ciudad Universitaria,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CiudadUniversitaria.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Quintana,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Quintana.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Concha Espina,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ConchaEspina.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Manuel Becerra,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ManuelBecerra.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea02.html,N409aa68b91b94d3ca9fd6032272a127c,Línea 2 Vodafone,https://www.metromadrid.es/es/index.html
Manuel Becerra,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/ManuelBecerra.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Bambú,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Bambu.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Arganda del Rey,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Arganda.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Campo de las Naciones,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CampoNaciones.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea08.html,N78f7cccebb9c428182d5b88f37eb03a3,Línea 8,https://www.metromadrid.es/es/index.html
Rivas Urbanizaciones,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/RivasUrbanizaciones.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Tirso de Molina,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/TirsoMolina.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Cuatro Vientos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/CuatroVientos.html,TRUE,TRUE,TRUE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Conservatorio,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Conservatorio.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Marqués de Vadillo,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/MarquesVadillo.html,FALSE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea05.html,N4ddec175fd1e4eb29aa2b356dc9f3246,Línea 5,https://www.metromadrid.es/es/index.html
Nuevos Ministerios,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/NuevosMinisterios.html,TRUE,TRUE,TRUE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Nuevos Ministerios,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/NuevosMinisterios.html,TRUE,TRUE,TRUE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea08.html,N78f7cccebb9c428182d5b88f37eb03a3,Línea 8,https://www.metromadrid.es/es/index.html
Nuevos Ministerios,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/NuevosMinisterios.html,TRUE,TRUE,TRUE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Fuente de la Mora,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/FuenteMora.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero01.html,N4cb815f8049449fe85693eff2b8ae520,ML1,https://www.metromadrid.es/es/index.html
Blasco Ibáñez,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/BlascoIbanez.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/metro_ligero01.html,N4cb815f8049449fe85693eff2b8ae520,ML1,https://www.metromadrid.es/es/index.html
Moncloa,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Moncloa.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Moncloa,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Moncloa.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea03.html,N96d2a943dda34a06938ac20e55e8a7d1,Línea 3,https://www.metromadrid.es/es/index.html
Iglesia,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Iglesia.html,FALSE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Tribunal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Tribunal.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Tribunal,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Tribunal.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Carpetana,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Carpetana.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Vinateros,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Vinateros.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Rivas Vaciamadrid,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/RivasVaciamadrid.html,TRUE,TRUE,FALSE, Autobuses Interurbanos,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Valdecarros,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Valdecarros.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea01.html,N813ff9f488234a5abfb50f032d4aec88,Línea 1,https://www.metromadrid.es/es/index.html
Móstoles Central,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/MostolesCentral.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea12.html,Nfbbe9604730a47f7a438ffa3e024e405,Línea 12 MetroSur,https://www.metromadrid.es/es/index.html
Pitis,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/Pitis.html,TRUE,TRUE,FALSE, Cercanías Renfe,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea07.html,N0d6e5c75dec24ce9a67f74c725894bd0,Línea 7,https://www.metromadrid.es/es/index.html
San Cipriano,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/SanCipriano.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea09.html,N15c3932d937e4e1b8cb30623cd1d55a9,Línea 9,https://www.metromadrid.es/es/index.html
Avenida de la Paz,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/AvdaPaz.html,TRUE,FALSE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea04.html,Nb3d1b35261734a4094b3dc15998b929b,Línea 4,https://www.metromadrid.es/es/index.html
Principe Pío,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PrincipePio.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea06.html,N0b3660760b3d410b8de821cb0085b8c9,Línea 6 Circular,https://www.metromadrid.es/es/index.html
Principe Pío,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PrincipePio.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/linea10.html,Nef4ee0bb7c7c4a12ac4b4188830444f4,Línea 10,https://www.metromadrid.es/es/index.html
Principe Pío,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/estaciones/PrincipePio.html,TRUE,TRUE,FALSE,,https://www.metromadrid.es//es/viaja_en_metro/red_de_metro/lineas_y_horarios/lineaR.html,Nef502614ac834beeb04782aae61db63d,Ramal,https://www.metromadrid.es/es/index.html
